Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value,Level
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by gas,3.413130588421834,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by nuclear,0.04623743123794411,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by hydro,0.6770592102945789,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by wind,26.328527576520727,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by petroleum and other oil derivatives,0.48114114585067524,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by biomass and waste,2.859949151015189,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by solar photovoltaic,0.22351535896533256,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BE,Activity,Production of electricity nec,0.5666707696024734,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by coal,19.120844219230708,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by gas,0.2652230431572109,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by nuclear,0.09638899152641824,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by hydro,0.07781486695583854,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by wind,7.82201117031736,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by petroleum and other oil derivatives,1.6912792086253297,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by biomass and waste,0.47504520072069184,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by solar photovoltaic,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,BG,Activity,Production of electricity nec,0.17874147438466148,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by coal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by gas,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by nuclear,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by hydro,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by wind,0.2825673237922339,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by petroleum and other oil derivatives,8.328713194340754,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by biomass and waste,0.22767890696435716,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by solar photovoltaic,0.1683052402473958,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CY,Activity,Production of electricity nec,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by coal,3.5691332498003248,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by gas,5.986296386447244,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by nuclear,0.23571363584982571,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by hydro,0.29982725847934183,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by wind,190.65746703832005,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by petroleum and other oil derivatives,3.856101885938287,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by biomass and waste,1.8336252781540456,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by solar photovoltaic,1574.0775796040027,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,CZ,Activity,Production of electricity nec,1.7398248915584242,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by coal,6.41046441706322,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by gas,0.8369561235563828,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by nuclear,0.10216935589150213,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by hydro,0.10075260757008292,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by wind,0.09803630777483184,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by petroleum and other oil derivatives,1.9645551515897577,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by biomass and waste,1.9932870118175043,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by solar photovoltaic,4.680508534562,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DE,Activity,Production of electricity nec,2.6698309432797545,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by coal,0.3381584623563508,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by gas,0.19759103413340773,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by nuclear,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by hydro,0.15736256380623526,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by wind,0.05456722916130072,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by petroleum and other oil derivatives,0.6750467632991332,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by biomass and waste,0.23122168621150677,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by solar photovoltaic,0.9822963234969323,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by solar thermal,13437.958869953369,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,"Production of electricity by tide, wave, ocean",56757.764157460886,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,DK,Activity,Production of electricity nec,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by coal,16.577730759646347,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by gas,6.296022493267849,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by nuclear,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by hydro,0.6857688347885279,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by wind,0.9676217617504814,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by petroleum and other oil derivatives,10.678136686551246,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by biomass and waste,2.1104006881722035,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by solar photovoltaic,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,EE,Activity,Production of electricity nec,1.2172762804607768,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by coal,6.145239773614796,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by gas,1.3741035644565642,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by nuclear,0.20534172552176122,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by hydro,0.22010637577106956,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by wind,0.4844904681928934,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by petroleum and other oil derivatives,3.3482326608989164,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by biomass and waste,0.6938138009144732,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by solar photovoltaic,0.17342210258450375,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by solar thermal,31.687489206032332,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,ES,Activity,Production of electricity nec,1.8402334634211852,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by coal,1.8760092875276924,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by gas,0.9723095669651644,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by nuclear,0.10693152073288062,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by hydro,0.14603527050525184,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by wind,1.1485297609697527,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by petroleum and other oil derivatives,2.159190661056909,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by biomass and waste,0.30215512383439785,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by solar photovoltaic,18.539438728875556,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FI,Activity,Production of electricity nec,17.68272257489967,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by coal,4.368307821502452,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by gas,1.7154558312213168,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by nuclear,0.22086694872790255,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by hydro,0.20457777653123727,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by wind,0.5963993304008847,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by petroleum and other oil derivatives,1.3381247187598844,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by biomass and waste,0.4686505149610732,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by solar photovoltaic,0.7566821041705514,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,"Production of electricity by tide, wave, ocean",0.19490491280416877,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Activity,Production of electricity nec,0.47012897203462767,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by coal,4.181150109033745,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by gas,1.6456021767807085,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by nuclear,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by hydro,0.037691086969257555,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by wind,0.02374910565747995,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by petroleum and other oil derivatives,4.676499952930111,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by biomass and waste,0.1864489830453925,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by solar photovoltaic,2.7531155526027025,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Activity,Production of electricity nec,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by coal,2.4035530981876825,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by gas,0.77236331541839,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by nuclear,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by hydro,0.6293568718868133,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by wind,5.59459363962264,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by petroleum and other oil derivatives,0.8623580297099324,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by biomass and waste,1.7226151581627867,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by solar photovoltaic,0.5030290396238862,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Activity,Production of electricity nec,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by coal,12.155901702603286,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by gas,2.2539347549165902,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by nuclear,0.10384118758528234,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by hydro,3.2848442536054825,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by wind,19.646595100029092,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by petroleum and other oil derivatives,2.347022083319391,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by biomass and waste,1.0878267050655788,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by solar photovoltaic,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by solar thermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,"Production of electricity by tide, wave, ocean",0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity by Geothermal,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Activity,Production of electricity nec,0.34667755729338845,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by coal,11.454158236720309,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by gas,5.785487923805967,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by nuclear,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by hydro,0.018488252183523433,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by wind,0.01295414036457947,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by petroleum and other oil derivatives,3.3053975283365737,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Activity,Production of electricity by biomass and waste,12.682084239469594,Activity
